Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,apropiaciones_constantes_2025
Promoción al acceso a la justicia,Intersubsectorial justicia,Fortalecimiento de la gestión sectorial en la administración de justicia formal   nacional,,2350000000.0,,2350000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1202.0,800.0,8.0,,2019,68.50103299557757,34306052.0
Promoción al acceso a la justicia,Intersubsectorial justicia,Fortalecimiento de capacidades institucionales y organizativas para el acceso a la justicia de los pueblos étnicos en colombia  nacional,,2000000000.0,,2000000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1202.0,800.0,9.0,,2019,68.50103299557757,29196640.0
Promoción al acceso a la justicia,Intersubsectorial justicia,Apoyo en la implementación de los modelos locales y regionales de  acceso a la justicia   nacional,,2591506931.0,,2591506931.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1202.0,800.0,10.0,,2019,68.50103299557757,37831647.46095592
Promoción al acceso a la justicia,Intersubsectorial justicia,Fortalecimiento del acceso a la justicia  donación aecid  nacional,,100000000.0,,100000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1202.0,800.0,11.0,,2019,68.50103299557757,1459832.0
Promoción de los métodos de resolución de conflictos,Intersubsectorial justicia,Apoyo en la implementación de los métodos de resolución de conflictos en el nivel nacional y territorial  nacional,,3680274035.0,,3680274035.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1203.0,800.0,3.0,,2019,68.50103299557757,53725818.0506212
Justicia transicional,Intersubsectorial justicia,Fortalecimiento del intercambio de información en el sistema de información interinstitucional de justicia transicional a nivel nacional  nacional,,1474786100.0,,1474786100.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1204.0,800.0,3.0,,2019,68.50103299557757,21529399.419352
Justicia transicional,Intersubsectorial justicia,"Protección de los derechos de las victimas en el acceso a los mecanismos de justicia transicional,  nacional",,2800000000.0,,2800000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1204.0,800.0,4.0,,2019,68.50103299557757,40875296.0
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Fortalecimiento de la territorializaciòn de la politìca criminal contra el crimen organizado y la corrupciòn  nacional,,2425000000.0,,2425000000.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,5.0,,2019,68.50103299557757,35400926.0
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Fortalecimiento e implementación de la política criminal en el estado colombiano  nacional,,2260290875.0,,2260290875.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,6.0,,2019,68.50103299557757,32996449.48633
Fortalecimiento de la política criminal del estado colombiano,Intersubsectorial justicia,Implementación del enfoque diferencial étnico en las condiciones de reclusión y tratamiento resocializador.  nacional,,1144293440.0,,1144293440.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1207.0,800.0,7.0,,2019,68.50103299557757,16704761.811020799
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento en la aplicación de la gestión documental   en la unidad de servicios penitenciarios y carcelarios  bogotá,,369717376.0,,369717376.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,3.0,,2019,68.50103299557757,5397252.56440832
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Actualización y adecuación del marco de referencia de arquitectura empresarial para la gestión tic del ministerio de justicia y del derecho  bogotá,,5221209335.0,,5221209335.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,4.0,,2019,68.50103299557757,76220884.6593172
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento de la gestión archivistica del instituto nacional penitenciario y carcelario  nacional,,2634660013.0,,2634660013.0,1201,Inversión,Ministerio de justicia y del derecho,12,Justicia y el derecho,,,1299.0,800.0,5.0,,2019,68.50103299557757,38461609.96097816
Gastos de personal,Planta de personal permanente,Salario,,,100335800000.0,100335800000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,1.0,,2019,68.50103299557757,1464734115.856
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,34793900000.0,34793900000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,2.0,,2019,68.50103299557757,507932486.24799997
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,2162200000.0,2162200000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,3.0,,2019,68.50103299557757,31564487.504
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,,4676600000.0,4676600000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,1.0,4.0,,2019,68.50103299557757,68270503.31199999
Gastos de personal,Personal supernumerario y planta temporal,Salario,,,2974900000.0,2974900000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,1.0,,2019,68.50103299557757,43428542.168
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,,1026200000.0,1026200000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,2.0,,2019,68.50103299557757,14980795.984
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,,53600000.0,53600000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1.0,2.0,3.0,,2019,68.50103299557757,782469.9519999999
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,,1100000000.0,1100000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,2.0,1.0,,,2019,68.50103299557757,16058152.0
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,,50262050756.0,50262050756.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,2.0,2.0,,,2019,68.50103299557757,733741500.7923299
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo para los notarios de insuficientes ingresos. decreto 1672 de 1997,,60461100000.0,60461100000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,3.0,1.0,54.0,2019,68.50103299557757,882630485.352
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - previo concepto dgppn,,6672300000.0,6672300000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,3.0,1.0,999.0,2019,68.50103299557757,97404370.536
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),,10531700000.0,10531700000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,1.0,2019,68.50103299557757,153745126.744
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),,2500000000.0,2500000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,4.0,2019,68.50103299557757,36495800.0
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),,369800000.0,369800000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,5398458.736
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,,2038600000.0,2038600000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,10.0,1.0,1.0,2019,68.50103299557757,29760135.152
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,,130000000.0,130000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,3.0,10.0,1.0,2.0,2019,68.50103299557757,1897781.5999999999
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,2594000000.0,2594000000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,8.0,1.0,,,2019,68.50103299557757,37868042.08
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,1188600000.0,1188600000.0,1204,Funcionamiento,Superintendencia de notariado y registro,12,Justicia y el derecho,,,8.0,4.0,1.0,,2019,68.50103299557757,17351563.152
Justicia transicional,Intersubsectorial justicia,Saneamiento y formalización de la propiedad inmobiliaria a nivel nacional en el posconflicto  nacional,,,13000000000.0,13000000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1204.0,800.0,2.0,,2019,68.50103299557757,189778160.0
Modernización de la información inmobiliaria,Intersubsectorial justicia,Mejoramiento de la cobertura en la prestación del servicio público registral a nivel  nacional,,,1280000000.0,1280000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,8.0,,2019,68.50103299557757,18685849.6
Modernización de la información inmobiliaria,Intersubsectorial justicia,Prevención de la vulnerabilidad de los ciudadanos en la expedicion de las licencias urbanísticas a nivel nacional  nacional - [previo concepto dnp],,,3000000000.0,3000000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,9.0,,2019,68.50103299557757,43794960.0
Modernización de la información inmobiliaria,Intersubsectorial justicia,Fortalecimiento  de la infraestructura física de la superintendencia de notariado y registro a nivel  nacional,,,16000000000.0,16000000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,10.0,,2019,68.50103299557757,233573120.0
Modernización de la información inmobiliaria,Intersubsectorial justicia,Actualización en linea de las bases de datos para el catastro multiproposito a nivel nacional  nacional,,3085000000.0,7080000000.0,10165000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1209.0,800.0,11.0,,2019,68.50103299557757,148391922.8
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento de la gestión archivistica del instituto nacional penitenciario y carcelario  nacional,,,200000000.0,200000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1299.0,800.0,5.0,,2019,68.50103299557757,2919664.0
Fortalecimiento de la gestión y dirección del sector justicia y del derecho,Intersubsectorial justicia,Fortalecimiento del modelo de gestión de tecnologías de la información en la superintendencia de notariado y registro a nivel  nacional,,,29440000000.0,29440000000.0,1204,Inversión,Superintendencia de notariado y registro,12,Justicia y el derecho,,,1299.0,800.0,6.0,,2019,68.50103299557757,429774540.8
Gastos de personal,Planta de personal permanente,Salario,,459173100000.0,,459173100000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,1.0,1.0,1.0,,2019,68.50103299557757,6703155849.191999
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,214132900000.0,,214132900000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,1.0,1.0,2.0,,2019,68.50103299557757,3125980596.728
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,148199600000.0,,148199600000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,1.0,1.0,3.0,,2019,68.50103299557757,2163465184.672
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,843300000.0,839700000.0,1683000000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,2.0,1.0,,,2019,68.50103299557757,24568972.56
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,108310930574.0,6742600000.0,115053530574.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,2.0,2.0,,,2019,68.50103299557757,1679588256.4490356
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Atencion rehabilitacion al recluso,25000000000.0,1479400000.0,26479400000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,3.0,1.0,17.0,2019,68.50103299557757,386554754.608
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Implementacion y desarrollo del sistema integral de tratamiento progresivo penitenciario,1495300000.0,,1495300000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,3.0,1.0,18.0,2019,68.50103299557757,21828867.895999998
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Servicio pospenitenciario ley 65/93,160000000.0,,160000000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,3.0,1.0,19.0,2019,68.50103299557757,2335731.2
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - previo concepto dgppn,20000000000.0,,20000000000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,3.0,1.0,999.0,2019,68.50103299557757,291966400.0
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),4383500000.0,,4383500000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,63991735.72
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Prestaciones sociales (no de pensiones),183600000.0,,183600000.0,1208,Funcionamiento,Instituto nacional penitenciario y carcelario - inpec,12,Justicia y el derecho,,,3.0,4.0,2.0,23.0,2019,68.50103299557757,2680251.552
