Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la comercialización de los servicios metrológicos a nivel   nacional,,2102473000.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,5.0,,2019,68.50103299557757,3069257364.5360003
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la capacidad analítica en metrología química y biomedicina a nivel  nacional,,4413225982.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,6.0,,2019,68.50103299557757,6442568511.755024
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo de la oferta de servicios en metrología física en el ámbito  nacional,,4230000000.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,7.0,,2019,68.50103299557757,6175089360.0
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia  nacional,,1480000000.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,4.0,,2019,68.50103299557757,2160551360.0
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,"Construcción , adecuación y sostenibilidad de las sedes del instituto nacional de metrología  nacional",,1850000000.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,5.0,,2019,68.50103299557757,2700689200.0
Gastos de personal,Planta de personal permanente,Salario,,78092150000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,1.0,,2019,68.50103299557757,114001419518.8
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,23856985000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,2.0,,2019,68.50103299557757,34827190126.520004
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,5851813000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,3.0,,2019,68.50103299557757,8542663875.416
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,29259700177.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,2.0,2.0,,,2019,68.50103299557757,42714246628.79027
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,Organizacion para la cooperacion y el desarrollo economico ocde-articulo 47 ley 1450 de 2011,829110000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,2.0,2.0,105.0,2019,68.50103299557757,1210361309.52
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,Organizacion internacional del trabajo (ley 49 / 1919) - oit,1607569000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,2.0,2.0,109.0,2019,68.50103299557757,2346780668.408
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,Organizacion iberoamericana de seguridad social oiss (ley 65 / 1981).,139609000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,2.0,2.0,119.0,2019,68.50103299557757,203805685.688
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Programa actualizacion de lideres sindicales,490227000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,1.0,40.0,2019,68.50103299557757,715649061.8640001
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - previo concepto dgppn,17106917000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,1.0,999.0,2019,68.50103299557757,24973224857.944
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Consejo nacional del trabajo social,23527000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,4.0,19.0,2019,68.50103299557757,34345467.464
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones de asistencia social,Transferir a colpensiones - administración beneficios económicos periódicos (ley 1328 de 2009 y decreto 604 de 2013) (de pensiones),58104411000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,1.0,2.0,2019,68.50103299557757,84822678518.952
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo prestaciones de los pensionados de las empresas productoras de metales del chocó ley 50 de 1990 (de pensiones),5990306000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,6.0,2019,68.50103299557757,8744840388.592001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),441381000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,644342107.992
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas de nivel nacional - pensiones superintendencia de valores (de pensiones),191060000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,38.0,2019,68.50103299557757,278915501.92
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - cajanal pensiones (de pensiones),7485565065000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,39.0,2019,68.50103299557757,10927667419969.08
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - carbocol (de pensiones),4749232000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,40.0,2019,68.50103299557757,6933080849.024
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones caja de credito agrario industrial y minero (de pensiones),271171087000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,41.0,2019,68.50103299557757,395864230277.384
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones fonprenor (de pensiones),10128069000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,42.0,2019,68.50103299557757,14785279224.408
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones superindustria y comercio (de pensiones),383242000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,43.0,2019,68.50103299557757,559468935.344
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones supersociedades (de pensiones),13381018000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,44.0,2019,68.50103299557757,19534038268.976
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional -pensiones cvc - epsa (de pensiones),27035575000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,45.0,2019,68.50103299557757,39467397523.4
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional-pensiones fondo pasivo social empresa puertos de colombia (de pensiones),777089427000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,46.0,2019,68.50103299557757,1134420012396.2642
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones fondo nacional de caminos vecinales (de pensiones),177368000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,47.0,2019,68.50103299557757,258927482.176
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones minercol ltda. en liquidacion (de pensiones),7909177000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,48.0,2019,68.50103299557757,11546069678.264
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones incora (de pensiones),58295389000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,49.0,2019,68.50103299557757,85101474314.64801
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones inurbe (de pensiones),308713000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,50.0,2019,68.50103299557757,450669116.216
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones exfuncionarios iss (de pensiones),501053665000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,51.0,2019,68.50103299557757,731454173884.28
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - pensiones compañia de fomento conematografico - focine (de pensiones),186442000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,52.0,2019,68.50103299557757,272173997.744
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - compañía de informaciones audiovisuales (de pensiones),658423000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,53.0,2019,68.50103299557757,961186964.936
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - caja de prevision social de comunicaciones - caprecom (de pensiones),22122346000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,54.0,2019,68.50103299557757,32294908605.872
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - administracion postal nacional - adpostal (de pensiones),93427056000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,55.0,2019,68.50103299557757,136387806014.592
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - instituto nacional de radio y television - inravision (de pensiones),55510375000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,56.0,2019,68.50103299557757,81035821757.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - ministerio de tecnologías de la informacion y comunicaciones (de pensiones),13147669000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,57.0,2019,68.50103299557757,19193387931.608
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional -  empresa nacional de comunicaciones - telecom (de pensiones),755222179000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,58.0,2019,68.50103299557757,1102497504013.928
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - empresa de telecomunicaciones del tolima - teletolima (de pensiones),1946121000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,59.0,2019,68.50103299557757,2841009711.672
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - empresa de telecomunicaciones del huila - telehuila (de pensiones),26159000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,60.0,2019,68.50103299557757,38187745.288
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones publicas del nivel nacional - empresa de telecomunicaciones de nariño - telenariño (de pensiones),3095375000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,61.0,2019,68.50103299557757,4518727477.0
